index;x;y;z
650;-0.581207;0.831345;-0.378204
651;0.364929;0.092911;0.177597
652;0.368988;0.131866;-0.321945
653;-0.033157;0.051941;-0.102539
654;0.172363;0.243881;-0.156326
655;0.420059;0.541321;-0.264542
656;0.155136;0.949371;-0.121399
657;-0.127838;1.261429;-0.099457
658;-0.055893;2.165756;-0.122513
659;-0.946457;2.494202;0.195328
660;-1.493744;1.953262;0.691422
661;-2.753677;1.512405;0.278336
662;-2.063736;1.424576;0.468277
663;2.398392;1.549362;0.832291
664;-1.445389;2.917572;0.035889
665;-0.265732;0.120728;-0.075150
666;0.737366;1.340271;-0.306549
667;-1.105637;0.765778;0.424881
668;-0.047836;1.021301;0.135223
669;-0.044128;0.989716;-0.050842
670;-0.335556;0.956589;-0.121796
671;-0.213470;0.973618;-0.016113
672;-0.140457;1.019547;0.029160
673;-0.071167;0.990555;0.010162
674;-0.070221;0.983139;-0.016083
675;-0.098450;1.003326;0.040115
676;-0.175385;1.014648;0.124725
677;-0.050125;1.058380;0.031097
678;-0.052078;1.208038;-0.128845
679;-0.050751;1.311356;-0.009781
680;0.002136;1.506348;0.120972
681;0.150757;2.031601;0.176498
682;0.967178;2.462662;0.093170
683;0.806549;1.817139;0.013885
684;-0.462570;1.557907;-0.063431
685;-0.709122;1.146027;-0.252258
686;0.437943;0.268265;0.102356
687;0.475861;0.368774;-0.055344
688;-0.199738;0.010162;0.023743
689;0.120102;0.207718;-0.104965
690;0.462540;0.483185;-0.217682
691;0.203918;0.974930;-0.158997
692;-0.020737;1.330780;-0.028091
693;-0.114792;2.000946;0.095581
694;-1.017380;2.370010;0.247086
695;-0.967239;1.866531;0.463028
696;-2.333817;1.771149;0.155334
697;-2.114914;1.543869;0.251541
698;-0.701050;1.754990;0.863754
699;0.633575;2.696854;-0.068970
700;-1.170486;-0.235199;-0.061493
701;0.589264;1.342682;-0.411423
702;-0.651749;0.722488;0.555664
703;-0.420364;1.031311;0.246475
704;0.210144;0.930954;-0.200256
705;-0.371948;0.924896;-0.130600
706;-0.180984;0.970688;0.013489
707;-0.149887;1.013763;0.024719
708;-0.156036;0.976547;0.040543
709;-0.151733;0.995163;0.046753
710;-0.043549;1.013443;0.003891
711;-0.058807;1.027084;0.044189
712;0.005722;1.086090;0.051270
713;0.073944;1.164124;-0.031097
714;0.017838;1.268631;-0.072556
715;-0.003510;1.414948;0.002563
716;0.001663;1.772522;0.255783
717;0.650864;2.284943;0.142395
718;1.221054;2.118347;-0.009171
719;0.015152;1.757019;-0.186508
720;-0.595749;1.097321;0.336365
721;-0.853836;0.862823;-0.356277
722;0.251312;-0.140472;0.390732
723;0.578476;0.191467;-0.271194
724;0.021561;0.058640;-0.203201
725;0.069946;0.263092;-0.043732
726;0.487701;0.495667;-0.240295
727;0.200470;0.971313;-0.075409
728;-0.088730;1.463715;0.084213
729;-0.229034;2.181046;0.184280
730;-1.204025;2.578781;0.284271
731;-1.421967;2.081955;0.400772
732;-2.605026;1.470230;0.326202
733;-1.605453;1.486725;0.494415
734;3.821732;1.923874;1.734833
735;-2.405579;2.561661;-0.347427
736;0.021835;0.444733;-0.482803
737;0.394669;1.550293;-0.081726
738;-1.080978;0.803131;0.505432
739;-0.039886;1.117706;0.238632
740;0.001419;0.937134;-0.295822
741;-0.298462;0.956039;-0.069733
742;-0.154999;0.983017;0.032990
743;-0.035904;1.002655;0.025467
744;-0.138596;0.970261;0.028076
745;-0.044388;0.999268;-0.027328
746;-0.086929;1.001831;0.032990
747;-0.107605;1.020844;0.098419
748;-0.003326;1.146622;0.042587
749;0.046082;1.253967;-0.144638
750;0.004471;1.308014;0.033157
751;0.014099;1.586075;0.110428
752;0.216553;2.313889;0.200790
753;1.036240;2.473541;0.096649
754;0.623627;1.592468;-0.190201
755;-0.662659;1.349960;0.240524
756;-0.588638;0.785049;-0.292923
757;-0.343643;0.223267;0.265381
758;0.707657;0.171677;-0.181519
759;0.212708;0.123672;-0.288116
760;-0.058411;0.278549;0.028152
761;0.407883;0.510391;-0.276611
762;0.171753;1.018280;-0.071777
763;-0.294464;1.349777;0.035934
764;-0.147385;1.814209;0.082489
765;-0.787369;2.346176;-0.009842
766;-0.912033;2.117203;0.265350
767;-2.083008;1.542755;0.585068
768;-1.916641;1.400482;0.420303
769;-1.115677;1.246109;0.858414
770;3.891373;2.288193;0.962738
771;-2.798843;0.745163;-0.078094
