index;x;y;z
455;-0.171082;0.996017;0.244293
456;-0.120834;1.047714;0.194870
457;-0.098068;1.090546;0.265076
458;-0.253464;1.293030;0.171738
459;-0.168304;1.707352;0.377808
460;0.124771;2.047897;0.619904
461;-0.312164;1.068588;0.509323
462;-0.432800;-0.351227;0.440933
463;0.297974;0.139267;-0.151840
464;0.149246;0.274124;-0.132126
465;0.160812;0.574371;0.090134
466;-0.008301;1.206924;0.079651
467;-0.451935;2.270828;0.119202
468;-0.367783;1.782974;0.379044
469;-1.054062;1.484543;-0.137451
470;-0.826691;1.078293;-0.206024
471;1.257812;1.023880;0.688416
472;-0.241898;1.570114;0.029861
473;-0.845627;0.804276;0.046295
474;-0.386673;0.798798;0.161240
475;0.046082;1.136734;0.027771
476;-0.375534;0.852203;0.338333
477;-0.065094;0.973175;0.165802
478;-0.181778;0.985336;0.239517
479;-0.149658;0.995728;0.207993
480;-0.157791;1.004349;0.208908
481;0.026047;1.088181;0.230728
482;-0.181625;1.100342;0.264175
483;-0.232819;1.314163;0.231689
484;-0.124710;1.791092;0.355377
485;0.348907;2.153641;0.459381
486;-0.244568;0.855515;0.383545
487;-0.182419;-0.384872;0.596100
488;0.248138;-0.009979;-0.019791
489;0.127716;0.355408;-0.099777
490;0.078796;0.739349;0.191193
491;-0.196579;1.251099;0.488449
492;-0.273956;2.058350;0.104202
493;-0.397110;1.877487;0.079300
494;-1.159760;1.526489;-0.184418
495;-0.825409;1.068375;0.067352
496;1.494003;1.266571;0.575592
497;-0.397049;1.318741;0.384491
498;-0.318024;0.718735;0.152069
499;-0.480316;1.028793;0.413467
500;0.290665;1.082031;-0.039474
501;-0.289169;0.845261;0.294449
502;-0.153229;0.909958;0.213760
503;0.060394;1.044739;0.209488
504;-0.138641;0.972198;0.341690
505;-0.033188;1.051041;0.267548
506;-0.047134;1.057388;0.247269
507;-0.088440;1.123459;0.224121
508;-0.237732;1.327682;0.170624
509;-0.063141;1.705460;0.418167
510;0.212112;1.935791;0.593277
511;-0.004211;1.123367;0.260284
512;-0.655060;-0.191528;0.155487
513;0.433472;0.274689;-0.177322
514;0.049118;0.327835;-0.053528
515;0.123077;0.603058;0.082703
516;-0.068893;1.136414;0.086411
517;-0.232162;1.847244;0.126205
518;-0.304443;1.706116;0.251434
519;-0.776489;1.389404;0.026596
520;-0.834442;1.086609;-0.221558
521;-0.501068;1.051956;0.015793
522;1.383270;1.703247;-0.237305
523;-0.395294;1.194595;0.307861
524;-0.618973;0.910217;0.523697
525;-0.318588;0.831955;0.215759
526;0.097214;1.056107;0.179276
527;-0.106537;0.913864;0.293869
528;-0.091248;0.949905;0.270172
529;-0.013733;1.034271;0.201324
530;-0.166275;0.976929;0.319199
531;-0.047638;1.044907;0.255569
532;0.011765;1.009277;0.328064
533;-0.150192;1.105362;0.281418
534;-0.326752;1.270126;0.116776
535;-0.031219;1.831390;0.393036
536;0.041672;1.907288;0.516266
537;0.149460;1.154327;0.254074
538;-0.621796;-0.333374;0.644333
539;0.332535;0.180771;-0.120132
540;0.066650;0.326889;-0.006409
541;-0.014359;0.658401;0.325867
542;-0.354614;1.160263;0.549133
543;-0.266098;1.787292;0.126480
544;-0.289795;1.585037;0.201263
545;-0.664032;1.396164;0.133362
546;-0.490112;1.065704;-0.139008
547;-0.324188;1.051285;-0.149185
548;1.215851;0.777573;0.919434
549;0.045929;2.004349;0.248489
550;-0.502899;0.725464;0.435471
551;-0.456238;0.914413;0.433731
552;0.028381;1.010132;0.214066
553;0.055435;0.976349;0.217850
554;-0.218994;0.857666;0.379181
555;0.049042;1.025467;0.213135
556;-0.077682;0.996887;0.310394
557;-0.147614;1.004227;0.309280
558;0.014496;1.049500;0.238068
559;0.004654;1.138885;0.324509
560;-0.172379;1.195282;0.235611
561;-0.121613;1.493927;0.223480
562;0.202484;1.937866;0.508530
563;-0.052704;1.504852;0.461777
564;-0.131485;0.522781;-0.045975
565;0.208847;0.036575;0.127335
566;0.134415;0.101166;0.021210
567;0.116241;0.433426;0.051086
568;0.026398;0.841827;0.337860
569;-0.251144;1.512543;0.540787
570;-0.321808;1.775070;0.120483
571;-0.654343;1.688278;-0.107635
572;-1.082535;1.267166;-0.159622
573;-0.257095;1.433289;-0.374466
574;0.864899;2.666107;-1.287888
575;-0.519501;0.692139;0.855392
576;-0.490417;0.912857;0.586655
577;-0.067871;0.927368;0.089020
578;0.122833;1.021378;0.063599
579;-0.377914;0.841309;0.415268
580;0.155411;1.049332;0.115372
581;-0.183105;0.966843;0.311722
582;-0.040543;1.050659;0.252304
583;0.020035;1.066391;0.176331
584;-0.058945;1.200516;0.175217
585;-0.144379;1.395432;0.211716
586;0.000839;1.951141;0.564682
587;0.233536;1.731659;0.413406
588;-0.109055;0.624481;0.195450
589;-0.118652;-0.270996;0.632248
590;0.235733;0.053619;0.058411
591;-0.003525;0.393021;0.066284
592;0.121933;0.712677;0.210724
593;-0.186935;1.341873;0.510773
594;-0.415894;1.903931;0.294296
595;-0.614975;1.723526;0.197418
596;-0.935059;1.459991;-0.294846
597;-0.598419;1.344467;-0.466980
598;1.261169;2.035049;-0.509247
599;-0.387009;1.069626;1.088150
600;-0.736511;0.909500;0.108627
601;-0.213608;0.925522;0.035843
602;0.137909;1.052948;0.000931
603;-0.484680;0.833313;0.447464
604;0.144806;1.041245;0.131989
605;-0.233276;0.948608;0.286987
606;-0.076385;1.035156;0.252808
607;-0.026413;1.054840;0.267426
608;-0.047302;1.162506;0.273712
609;-0.190048;1.372391;0.253281
610;-0.072281;1.781403;0.407272
611;0.092590;1.827560;0.570404
612;-0.028046;1.028793;0.271545
613;-0.405930;-0.372635;0.637146
614;0.396408;0.173172;-0.141251
615;0.147171;0.351028;-0.119354
616;0.144302;0.608994;0.122971
617;-0.085144;1.316116;0.211731
618;-0.389557;2.297974;0.194412
619;-0.418365;1.722504;0.104904
620;-1.056183;1.469437;-0.105408
621;-0.962784;1.091187;-0.164246
622;1.577072;1.074707;0.778305
623;-0.436234;1.262650;0.410873
624;-0.512833;0.807846;0.142822
625;-0.393387;0.923996;0.292099
626;0.192047;1.140030;0.006516
627;-0.341019;0.863800;0.384796
628;-0.062408;0.986404;0.186783
629;-0.137161;0.988678;0.260986
630;-0.129547;1.005569;0.284836
631;-0.018539;1.076340;0.175995
632;-0.043427;1.220871;0.221619
633;-0.177139;1.500656;0.194534
634;0.084396;1.998932;0.615631
635;-0.132843;1.632385;0.252563
636;-0.549896;0.578949;0.256332
637;0.430817;0.204453;0.032684
638;0.211731;0.076126;-0.053162
639;0.247711;0.382645;-0.072128
640;0.054443;0.764511;0.225983
641;-0.162170;1.373413;0.520340
642;-0.263702;2.027863;0.225632
643;-0.697189;1.819000;0.058792
644;-1.448486;1.338730;-0.154861
645;-0.080994;1.181076;0.502686
646;-0.065094;1.888077;-0.346664
647;-0.811218;0.455460;0.174881
648;-0.430588;1.052200;0.067719
649;0.060257;1.088470;0.044937
650;-0.256973;0.895844;0.391785
651;-0.032944;0.983566;0.210571
652;-0.138550;0.973511;0.266510
653;-0.079422;1.008148;0.232849
654;-0.110992;1.043900;0.288864
655;0.079025;1.148254;0.272934
656;-0.180252;1.316971;0.172119
657;-0.030640;1.612030;0.293671
658;0.126114;1.844025;0.526169
659;-0.066528;1.324570;0.327774
660;-0.589035;-0.023132;0.523163
661;0.315979;0.223694;-0.219696
662;0.152817;0.344513;-0.044067
663;0.098236;0.594131;0.215790
664;-0.098007;1.205994;0.273849
665;-0.356491;1.905319;0.226486
666;-0.309753;1.748123;0.224869
667;-0.674454;1.495621;0.026932
668;-0.898087;1.169113;-0.320053
669;-0.575058;1.467560;-0.293259
670;0.731400;2.694473;-1.311813
671;-0.399597;0.631393;0.685654
672;-0.565811;1.021759;0.480392
673;-0.099625;0.930420;0.337982
674;0.152191;1.007278;0.108917
675;-0.315506;0.841187;0.433380
676;0.083466;1.014542;0.207596
677;-0.188660;0.957535;0.314087
678;-0.057755;1.022995;0.299240
679;-0.045380;1.032272;0.245972
680;-0.125122;1.113556;0.283066
681;-0.158218;1.330109;0.197678
682;-0.109085;1.643494;0.369156
683;0.250122;2.027527;0.508530
684;0.091202;1.194992;0.308502
685;-0.632294;0.163849;-0.013718
686;0.426010;0.274460;-0.337708
687;0.050308;0.221588;-0.002716
688;0.136414;0.618378;0.124252
689;-0.015701;1.221207;-0.036606
690;-0.176193;1.960358;0.007217
691;-0.339691;1.785629;0.224716
692;-1.075317;1.560425;0.021179
693;-1.265030;1.116119;-0.117523
694;1.203415;0.922440;0.992020
695;-0.052475;1.395248;0.283203
696;-0.713959;0.829269;0.276627
697;-0.242935;0.967834;0.321671
698;0.123779;0.997208;0.019455
699;-0.075989;0.945663;0.246628
700;-0.094055;0.913818;0.292831
701;0.004181;1.041824;0.219421
702;-0.121277;0.961273;0.296173
703;-0.097366;1.010498;0.245224
704;-0.008224;1.081421;0.262024
705;-0.231506;1.129761;0.258636
706;-0.138580;1.353668;0.145065
707;-0.098557;1.674866;0.302948
708;0.334808;1.819626;0.270523
709;0.036560;1.102982;0.202332
710;-0.678864;0.235138;0.073807
711;0.332550;0.366394;-0.134491
712;0.073959;0.314117;0.025940
713;0.093552;0.584305;0.183762
714;-0.065048;1.122543;0.213745
715;-0.287399;1.678894;0.336502
716;-0.291229;1.635742;0.477188
717;-0.729797;1.513519;0.121521
718;-0.900360;1.263977;-0.438644
719;-0.691788;1.128876;-0.437363
720;1.793152;0.923843;0.700287
721;-0.599396;1.482285;0.388336
722;-0.725357;1.028809;0.360245
723;-0.353607;0.742188;0.237900
724;0.095123;1.074203;0.041519
725;-0.205399;0.905563;0.396149
726;-0.076797;0.930862;0.237564
727;-0.105179;1.006363;0.282959
728;-0.172165;0.961060;0.357666
729;-0.083954;1.063446;0.261032
730;-0.016113;1.192017;0.275055
731;-0.287399;1.313232;0.270584
732;-0.100235;1.832779;0.461472
733;0.139984;1.836807;0.335205
734;0.115219;0.913376;0.337036
735;-0.751038;-0.109589;1.109039
736;0.355774;0.305466;-0.248383
737;0.101028;0.408920;-0.001617
738;0.097305;0.679672;0.272949
739;-0.121506;1.305664;0.378067
740;-0.532944;1.825134;0.394974
741;-0.431564;1.673264;0.342438
742;-0.755508;1.548386;-0.157166
743;-1.038620;1.147278;-0.383499
744;0.719360;1.007111;0.890472
745;0.072937;1.821716;-0.338623
746;-0.740662;0.335403;0.462128
747;-0.629120;1.112518;0.194870
748;0.206879;1.072556;-0.101303
749;-0.169312;0.922546;0.222656
750;-0.288773;0.850220;0.365005
751;0.155136;1.082382;0.097260
752;-0.226562;0.943542;0.341034
753;-0.046890;1.082016;0.262299
754;0.053314;1.146988;0.216721
755;-0.186188;1.315002;0.174911
756;-0.059540;1.736664;0.396500
757;0.324295;2.144928;0.733231
758;-0.202988;1.013077;0.369614
759;-0.125046;-0.279037;0.664429
760;0.317734;0.004349;-0.042496
761;0.104980;0.311310;-0.064362
762;0.153824;0.634735;0.081421
763;-0.073639;1.212265;0.155716
764;-0.252121;1.997208;0.089554
765;-0.181564;1.677994;0.173477
766;-0.745667;1.483459;-0.053635
767;-0.932968;1.112213;-0.206055
768;-0.250885;1.314377;0.277176
769;0.428314;2.182236;-1.078918
770;-0.780350;0.573776;0.749023
771;-0.383041;1.092896;0.320648
772;0.006912;0.968628;0.359589
773;0.039886;0.972549;0.187317
774;-0.138885;0.891266;0.393021
775;0.020828;1.028412;0.210693
776;-0.075043;1.023514;0.338425
777;-0.010742;1.078949;0.282486
778;0.026321;1.131439;0.223114
779;-0.183029;1.391861;0.139832
